configuration,point,profile,lambda,dataset,sequence,block,source,points,released_sha256,base_sha256,stage,stage_index,stage_bits,cumulative_bits,mse_Y,mse_U,mse_V,psnr_Y,psnr_U,psnr_V,yuv611,x_mean,x_std,x_rms,x_l2,x_zero_fraction,f_mean,f_std,f_rms,f_l2,f_zero_fraction,d_mean,d_std,d_rms,d_l2,d_zero_fraction,f4_mean,f4_std,f4_rms,f4_l2,f4_zero_fraction,f5p_mean,f5p_std,f5p_rms,f5p_l2,f5p_zero_fraction,cB_mean,cB_std,cB_rms,cB_l2,cB_zero_fraction,FB_mean,FB_std,FB_rms,FB_l2,FB_zero_fraction,run
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,4,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r2,2.0,1776.0,3464.0,0.0003330323961563,0.0007544322870671,0.0009935270063579,34.7751350402832,31.223796844482425,30.02820587158203,33.73785400390625,0.470256894826889,0.0898295640945434,0.478759765625,26.23586082458496,0.0,-0.0086913704872131,0.0634459108114242,0.0640384554862976,22.92254638671875,0.0,-0.0025547628756612,0.1523554623126983,0.1523768752813339,54.54326248168945,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,4,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r3,3.0,5456.0,8920.0,0.0002489932521712,0.0003187558904755,0.0004070188151672,36.03812789916992,34.965415954589844,33.90385437011719,35.63725280761719,0.470255047082901,0.0960814282298088,0.4799702167510986,51.623023986816406,0.0,-0.0070360503159463,0.0639869943261146,0.064372681081295,45.22463607788086,0.0,-0.0031789531931281,0.1488493531942367,0.1488832980394363,104.59706115722656,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,4,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r4,4.0,13704.0,22624.0,0.0001925111137097,0.0001158783124992,0.000162654891028,37.15544509887695,39.35997772216797,37.8873291015625,37.522499084472656,0.4708830118179321,0.0993198081851005,0.4812434315681457,101.51726531982422,0.0,-0.0049062152393162,0.0550237037241458,0.055242009460926,76.11827087402344,0.0,-0.0014723885105922,0.1067095622420311,0.1067197248339653,147.04969787597656,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,4,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r5,5.0,24992.0,47616.0,0.0001567035797052,7.039237243589014e-05,9.34228955884464e-05,38.04920959472656,41.52474212646485,40.29546737670898,38.764434814453125,0.4710633754730224,0.1006829366087913,0.4817029535770416,193.20372009277344,0.0,-0.0031757841352373,0.0475174561142921,0.0476234592497348,124.76750946044922,0.0,-0.0004346593341324,0.0734682604670524,0.0734695494174957,192.48101806640625,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,4,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,base_features,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0049062152393162,0.0550237037241458,0.055242009460926,76.11827087402344,0.0,0.0036283733788877,0.0651998221874237,0.065300703048706,171.0796661376953,1.456930789345279e-07,-0.0025071406271308,0.0787415504455566,0.0787814483046531,206.3975372314453,0.0,-0.0025996619369834,0.0445934645831584,0.0446691773831844,117.02765655517578,0.0,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,5,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,x_low,0.0,1360.0,1360.0,1.2789666925527854e-06,1.014229155771318e-06,1.275897830055328e-06,58.9314079284668,59.93864059448242,58.94184112548828,59.05861282348633,0.482857197523117,0.0741677358746528,0.4885201156139374,7.079329013824463,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,5,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r1,1.0,392.0,1752.0,0.0003081632021348,0.0003550906549207,0.0005138697451911,35.1121940612793,34.49660873413086,32.8914680480957,34.75765609741211,0.4841917753219604,0.0755601227283477,0.4900520443916321,13.998685836791992,0.0,-0.005793709307909,0.0585818439722061,0.0588676445186138,10.98414134979248,0.0,-0.000222756905714,0.1056944206357002,0.1056946590542793,19.721614837646484,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,5,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r2,2.0,1848.0,3600.0,0.0003440933360252,0.0003457188722677,0.0005389343714341,34.63323974609375,34.612770080566406,32.68463897705078,34.38710403442383,0.483968049287796,0.0812456384301185,0.4907401502132416,27.450759887695312,0.0,-0.0065334108658134,0.0622258745133876,0.0625679269433021,22.86119270324707,0.0,-0.0017322769854217,0.1424865126609802,0.1424970477819442,52.06585693359375,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,5,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r3,3.0,6144.0,9744.0,0.0003029221261385,0.000259586435277,0.0003138215397484,35.18668746948242,35.857181549072266,35.033172607421875,35.25130844116211,0.4846273362636566,0.0860273092985153,0.4922035336494446,53.877742767333984,0.0,-0.0052100657485425,0.0595078207552433,0.0597354657948017,42.71114730834961,0.0,-0.0024380725808441,0.1307502388954162,0.1307729631662368,93.50331115722656,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,5,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r4,4.0,17432.0,27176.0,0.000249151722528,0.0001279168645851,0.0001674572849879,36.03536224365234,38.93072509765625,37.76095962524414,36.61298370361328,0.4848428964614868,0.089243546128273,0.4929879009723663,104.77703094482422,0.0,-0.0043740924447774,0.0548761039972305,0.0550501570105552,76.42453002929688,0.0,-0.0004232551436871,0.1112956926226615,0.111296497285366,154.5096893310547,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,5,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r5,5.0,32672.0,59848.0,0.0001835169387049,7.6079617429059e-05,8.813542808638886e-05,37.36323928833008,41.18732070922852,40.54849624633789,38.23940658569336,0.485048770904541,0.0909379720687866,0.4934998154640198,197.9352569580078,0.0,-0.0028401645831763,0.048706728965044,0.0487894676625728,127.82229614257812,0.0,-0.000506720971316,0.0808800160884857,0.0808816030621528,211.8996734619141,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,5,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,base_features,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0043740924447774,0.0548761039972305,0.0550501570105552,76.42453002929688,0.0,0.0035875539761036,0.0711788833141326,0.0712692439556121,186.71649169921875,0.0,-0.0018392754718661,0.1101206764578819,0.1101360395550727,288.5426330566406,0.0,-0.0024467518087476,0.045878279954195,0.0459434725344181,120.36614990234376,0.0,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,6,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,x_low,0.0,1232.0,1232.0,1.1570488140932866e-06,1.4428509302888417e-06,1.2191250107207452e-06,59.366485595703125,58.40778732299805,59.13951873779297,59.21827697753906,0.4863167107105255,0.0688280463218689,0.4911631643772125,6.698572635650635,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,6,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r1,1.0,400.0,1632.0,0.0002823339891619,0.000547764240764,0.0010179460514336,35.492366790771484,32.61406326293945,29.922752380371094,34.43637466430664,0.4880101382732391,0.0755692571401596,0.4938264489173889,13.388071060180664,0.0,-0.0080993520095944,0.0658822432160377,0.0663782283663749,11.754758834838867,0.0,-0.0007653945940546,0.1348965615034103,0.1348987370729446,23.888887405395508,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,6,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r2,2.0,1840.0,3472.0,0.0003520849568303,0.0005478002713061,0.0008195064729079,34.53352737426758,32.61377716064453,30.864477157592773,33.83492660522461,0.4883311986923218,0.085258699953556,0.4957180917263031,26.68602752685547,0.0,-0.0081143314018845,0.0674085170030593,0.0678951442241668,23.874387741088867,0.0,-0.0024085671175271,0.1666790097951889,0.1666963994503021,58.616485595703125,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,6,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r3,3.0,6336.0,9808.0,0.0003056859131902,0.0003899243893101,0.0004547622811514,35.147247314453125,34.0901985168457,33.422157287597656,34.79948043823242,0.488726943731308,0.0933055654168129,0.4975539445877075,53.65283584594727,0.0,-0.0065305288881063,0.0647904872894287,0.0651187747716903,45.86729049682617,0.0,-0.0034963912330567,0.1533777117729187,0.153417557477951,108.06172943115234,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,6,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r4,4.0,17008.0,26816.0,0.0002406310668447,0.0001625461300136,0.0001728728238958,36.186485290527344,37.890235900878906,37.62273406982422,36.57898712158203,0.4889013767242431,0.0978072956204414,0.4985888302326202,105.32150268554688,0.0,-0.0050439010374248,0.0577926039695739,0.0580122955143451,80.04586791992188,0.0,-0.0014160606078803,0.1199545562267303,0.1199629157781601,165.52586364746094,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,6,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r5,5.0,31560.0,58376.0,0.000174434739165,8.235999121097848e-05,9.909931395668536e-05,37.58367156982422,40.84283828735352,40.0392951965332,38.29802322387695,0.4895162284374237,0.0997334197163581,0.4995727241039276,200.3710174560547,0.0,-0.0031197322532534,0.0495127700269222,0.0496109575033187,129.97450256347656,0.0,-0.0006633406155742,0.0820996686816215,0.0821023508906364,215.09788513183597,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,6,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,base_features,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0050439010374248,0.0577926039695739,0.0580122955143451,80.04586791992188,0.0,0.0037280297838151,0.0735839903354644,0.0736783668398857,193.0280914306641,0.0,-0.0020281563047319,0.1125329360365867,0.1125512048602104,294.8700866699219,0.0,-0.0026564891450107,0.0464877299964427,0.0465635694563388,121.99072265625,0.0,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,7,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,x_low,0.0,1080.0,1080.0,1.4467675555351889e-06,1.049062802849221e-06,1.2727874718621024e-06,58.39601135253906,59.79198455810547,58.95244216918945,58.64006423950195,0.4918597340583801,0.0690532997250557,0.4966833889484405,6.380013465881348,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,7,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r1,1.0,352.0,1432.0,0.0003314529021736,0.0004029345582239,0.0003576675953809,34.79578399658203,33.947654724121094,34.46520233154297,34.64844512939453,0.4905794262886047,0.0733316838741302,0.4960299432277679,13.114340782165527,0.0,-0.0023572798818349,0.0573411658406257,0.057389598339796,9.910969734191896,0.0,-0.0010924817761406,0.1084949448704719,0.1085004433989524,18.737621307373047,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,7,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r2,2.0,1768.0,3200.0,0.000342022627592,0.0004125388222746,0.0003721415414474,34.659454345703125,33.84535217285156,34.29291915893555,34.51187515258789,0.4913463592529297,0.0797627568244934,0.4977783858776092,26.92148208618164,0.0,-0.0026054123882204,0.0575997792184352,0.0576586686074733,20.369104385375977,0.0,-0.0019609248265624,0.1342319697141647,0.134246289730072,47.42524337768555,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,7,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r3,3.0,6608.0,9808.0,0.0003106203803326,0.0002531333011575,0.0002141357254004,35.07770156860352,35.96650695800781,36.69310760498047,35.39072799682617,0.4906125366687774,0.0858079865574836,0.498059868812561,54.320499420166016,0.0,-0.0035020282957702,0.0577574744820594,0.0578635483980178,41.22224426269531,0.0,-0.0008902454283088,0.1367961019277572,0.13679900765419,97.45620727539062,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,7,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r4,4.0,18664.0,28472.0,0.0002583651803433,0.0001256618998013,0.0001041786381392,35.877662658691406,39.00796508789063,39.82221221923828,36.762020111083984,0.4904462099075317,0.0893387570977211,0.498516708612442,105.97672271728516,0.0,-0.0028919051401317,0.0530832149088382,0.0531619302928447,73.8203125,0.0,-5.452747791423462e-05,0.1097572818398475,0.1097573041915893,152.4082794189453,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,7,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r5,5.0,36136.0,64608.0,0.0001945711119333,7.84818475949578e-05,6.801801646361127e-05,37.10921859741211,41.05230712890625,41.67376708984375,38.17267227172852,0.4907037019729614,0.0908236503601074,0.4990381300449371,200.15660095214844,0.0,-0.0019084630766883,0.0472975298762321,0.0473360158503055,124.01444244384766,0.0,-8.57090562931262e-05,0.0796483382582664,0.07964838296175,208.66879272460935,1.456930789345279e-07,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,7,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,base_features,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0028919051401317,0.0530832149088382,0.0531619302928447,73.8203125,0.0,0.0023091491311788,0.0709224194288253,0.0709600076079368,185.9063262939453,0.0,-0.001572567038238,0.1170279383659362,0.1170385107398033,306.6262512207031,0.0,-0.001779364538379,0.0456479713320732,0.0456826351583004,119.68279266357422,1.456930789345279e-07,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,8,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53622,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,x_low,0.0,1288.0,1288.0,1.2544171568151796e-06,1.4722169225933612e-06,1.3071366993244735e-06,59.01558303833008,58.32028198242188,58.83678817749024,58.90632247924805,0.4869677722454071,0.0683798938989639,0.491745263338089,6.919468879699707,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,8,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53622,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r1,1.0,344.0,1632.0,0.0002446819271426,0.0003726796421688,0.0003832078364212,36.11398315429688,34.286643981933594,34.16565704345703,35.642024993896484,0.4904778897762298,0.0701470226049423,0.4954686164855957,13.48730754852295,0.0,-0.0020166772883385,0.0523104108870029,0.0523492731153965,9.308165550231934,0.0,0.0011663396144285,0.0962184816598892,0.0962255448102951,17.109758377075195,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,8,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53622,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r2,2.0,1912.0,3544.0,0.000335132703185,0.0003011748485732,0.0004709726781584,34.747833251953125,35.211814880371094,33.270042419433594,34.62110900878906,0.4918720424175262,0.075712651014328,0.4976650178432464,27.95796775817871,0.0,-0.003297173185274,0.0560481697320938,0.0561450645327568,20.60271453857422,0.0,3.723606278072111e-05,0.1331522464752197,0.1331522464752197,48.86088562011719,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,8,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53622,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r3,3.0,6168.0,9712.0,0.0002910738403443,0.0001909847196657,0.0003081253671552,35.35997009277344,37.19001388549805,35.112728118896484,35.55781936645508,0.4919362962245941,0.0805954411625862,0.4984946548938751,54.90008544921875,0.0,-0.0036147262435406,0.0557506941258907,0.0558677576482296,40.19001007080078,0.0,-0.0001994328049477,0.1263801306486129,0.1263802796602249,90.91513061523438,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,8,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53622,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r4,4.0,17208.0,26920.0,0.0002531027421355,0.0001194995056721,0.0001276654220419,35.96703338623047,39.22633743286133,38.93927001953125,36.745975494384766,0.4922053813934326,0.0841394141316413,0.4993451535701751,105.8847198486328,0.0,-0.0033871482592076,0.0535177551209926,0.0536248348653316,74.2750244140625,0.0,-0.0004457982722669,0.1116020604968071,0.1116029471158981,154.5797119140625,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,8,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53622,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r5,5.0,34088.0,61008.0,0.0001882115466287,7.475862366845831e-05,7.87158714956604e-05,37.253536224365234,41.26338958740234,41.03938293457031,38.22799682617188,0.4927133023738861,0.0857040956616401,0.5001115798950195,200.5852813720703,0.0,-0.0022751714568585,0.0479645505547523,0.0480184778571128,125.80123138427734,0.0,-0.0002795797481667,0.0812502279877662,0.0812507048249244,212.8647003173828,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,8,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53622,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,base_features,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0033871482592076,0.0535177551209926,0.0536248348653316,74.2750244140625,0.0,0.0033297364134341,0.0718790963292121,0.0719561725854873,188.514404296875,0.0,-0.0017221191665157,0.1202274039387703,0.1202397346496582,315.0101318359375,0.0,-0.0019987637642771,0.046068612486124,0.0461119525134563,120.80641174316406,0.0,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,9,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,x_low,0.0,1216.0,1216.0,1.392837020830484e-06,1.3994582559462287e-06,1.327119889538153e-06,58.56100082397461,58.54040145874024,58.77090072631836,58.58466339111328,0.5016284584999084,0.0693888515233993,0.5064049363136292,6.737278938293457,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,9,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r1,1.0,504.0,1720.0,0.00030140610761,0.000497365836054,0.0005486547597683,35.20848083496094,33.033241271972656,32.60700988769531,34.61138916015625,0.5014891624450684,0.0740805938839912,0.5069312453269958,14.639697074890137,0.0,-0.0062430091202259,0.0620181858539581,0.0623316206037998,11.758063316345217,0.0,-1.4791868125030304e-05,0.1199840530753135,0.1199840530753135,22.633459091186523,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,9,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,r2,2.0,2000.0,3720.0,0.0003429469943512,0.0005007067811675,0.000439101277152,34.64773178100586,33.00416564941406,33.57435607910156,34.30811309814453,0.5013734698295593,0.0813401862978935,0.507928729057312,28.124759674072266,0.0,-0.0057453699409961,0.0636112317442894,0.0638701617717742,23.10087776184082,0.0,-0.0023168176412582,0.1492606550455093,0.1492786258459091,53.9918327331543,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
