configuration,point,profile,lambda,dataset,sequence,block,source,points,released_sha256,base_sha256,endpoint,physical_bits,physical_bpp,x_low_bits,r1_bits,r2_bits,r3_bits,r4_bits,r5_bits,y_mse,u_mse,v_mse,y_psnr,u_psnr,v_psnr,yuv_psnr_611,run
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,11,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Official_Full,67672,1.2619957853905974,1208,448,1808,6440,18976,38792,0.000185256,8.01562e-05,8.22841e-05,37.3223,40.9606,40.8468,38.217650000000006,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,12,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_unpool,40312,0.7517669656677172,1440,512,2440,8656,27264,67736,0.00237982,0.000504001,0.00070998,26.2346,32.9757,31.4875,27.733850000000004,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,12,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_native,40312,0.7517669656677172,1440,512,2440,8656,27264,67736,0.00201011,0.000456452,0.000543496,26.9678,33.406,32.648,28.4826,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,12,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Canonical_Base,40312,0.7517669656677172,1440,512,2440,8656,27264,67736,0.00127613,0.000446836,0.000498313,28.941,33.4985,33.025,30.0211875,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,12,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Official_Full,108048,2.0149562687652685,1440,512,2440,8656,27264,67736,0.000255099,0.000162616,0.000188907,35.9329,37.8884,37.2375,36.3404125,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,13,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_unpool,41920,0.7817540980549391,1424,472,2144,8784,29096,73168,0.00255973,0.000513824,0.000617288,25.918,32.8919,32.0951,27.561875,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,13,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_native,41920,0.7817540980549391,1424,472,2144,8784,29096,73168,0.00220306,0.000478552,0.000499696,26.5697,33.2007,33.0129,28.203975,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,13,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Canonical_Base,41920,0.7817540980549391,1424,472,2144,8784,29096,73168,0.00141611,0.000472449,0.000477485,28.489,33.2565,33.2104,29.6751125,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,13,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Official_Full,115088,2.14624321653022,1424,472,2144,8784,29096,73168,0.000262412,0.000169498,0.000179871,35.8102,37.7084,37.4504,36.2525,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,14,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_unpool,20712,0.3862521679130224,1272,352,1344,4560,13184,29328,0.00115405,0.000242365,0.000238832,29.3778,36.1553,36.2191,31.08015,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,14,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_native,20712,0.3862521679130224,1272,352,1344,4560,13184,29328,0.000991239,0.000229413,0.00020993,30.0382,36.3938,36.7793,31.6752875,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,14,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Canonical_Base,20712,0.3862521679130224,1272,352,1344,4560,13184,29328,0.00060287,0.00022708,0.000206116,32.1978,36.4382,36.8589,33.3104875,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,14,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Official_Full,50040,0.9331816571247412,1272,352,1344,4560,13184,29328,0.000137206,8.71677e-05,8.88283e-05,38.6263,40.5964,40.5145,39.1085875,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,15,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_unpool,16016,0.2986778061652649,936,336,1280,3872,9592,15504,0.000501404,4.95263e-05,4.66349e-05,32.9981,43.0516,43.3129,35.544137500000005,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,15,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_native,16016,0.2986778061652649,936,336,1280,3872,9592,15504,0.000397295,4.71125e-05,4.37041e-05,34.0089,43.2686,43.5948,36.3646,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,15,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Canonical_Base,16016,0.2986778061652649,936,336,1280,3872,9592,15504,0.000327676,4.64875e-05,4.40617e-05,34.8456,43.3266,43.5594,36.99495,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Longdress,15,/data/run01/scz0ade/Tanzeyu/data/8iVFB/longdress/longdress_vox10_1300.ply,53623,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Official_Full,31520,0.5878074706748969,936,336,1280,3872,9592,15504,0.000152748,4.07734e-05,3.91407e-05,38.1602,43.8962,44.0737,39.6163875,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,0,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_unpool,5272,0.1047486588515795,784,168,568,1344,2408,3200,0.000142651,2.0255e-05,1.72732e-05,38.4572,46.9347,47.6263,40.663025000000005,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,0,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_native,5272,0.1047486588515795,784,168,568,1344,2408,3200,0.000116585,2.03778e-05,1.67105e-05,39.3336,46.9084,47.7701,41.3350125,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,0,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Canonical_Base,5272,0.1047486588515795,784,168,568,1344,2408,3200,0.000106188,2.01961e-05,1.63531e-05,39.7392,46.9473,47.864,41.6558125,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,0,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Official_Full,8472,0.1683290284124776,784,168,568,1344,2408,3200,6.90894e-05,1.89905e-05,1.63862e-05,41.6059,47.2146,47.8552,43.088150000000006,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,1,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_unpool,1528,0.0303596264653288,720,16,64,272,456,552,5.76592e-05,5.70684e-06,6.26114e-06,42.3913,52.436,52.0335,44.8521625,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,1,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_native,1528,0.0303596264653288,720,16,64,272,456,552,5.65752e-05,5.77937e-06,6.24598e-06,42.4737,52.3812,52.044,44.908425,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,1,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Canonical_Base,1528,0.0303596264653288,720,16,64,272,456,552,5.59844e-05,5.75474e-06,6.24716e-06,42.5193,52.3997,52.0432,44.944837500000006,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,1,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Official_Full,2080,0.0413272402145837,720,16,64,272,456,552,5.01441e-05,5.7146e-06,6.2813e-06,42.9978,52.4301,52.0195,45.30455,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,2,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_unpool,4936,0.0980727200476852,776,144,440,1320,2256,3272,0.000134564,1.74044e-05,1.67937e-05,38.7107,47.5934,47.7485,40.9507625,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,2,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_native,4936,0.0980727200476852,776,144,440,1320,2256,3272,0.000114958,1.66632e-05,1.61037e-05,39.3946,47.7824,47.9308,41.5101,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,2,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Canonical_Base,4936,0.0980727200476852,776,144,440,1320,2256,3272,0.000106373,1.69499e-05,1.5971e-05,39.7317,47.7083,47.9667,41.75815,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,2,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Official_Full,8208,0.1630836479237035,776,144,440,1320,2256,3272,6.99493e-05,1.62976e-05,1.58135e-05,41.5522,47.8788,48.0097,43.1502125,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,3,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50331,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_unpool,1576,0.031312709860722,672,16,88,312,488,600,5.79657e-05,5.84862e-06,6.16595e-06,42.3683,52.3295,52.1,44.8299125,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,3,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50331,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_native,1576,0.031312709860722,672,16,88,312,488,600,5.71943e-05,5.86075e-06,6.24695e-06,42.4265,52.3205,52.0433,44.86534999999999,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,3,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50331,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Canonical_Base,1576,0.031312709860722,672,16,88,312,488,600,5.61939e-05,5.8899e-06,6.31064e-06,42.5031,52.2989,51.9993,44.9146,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,3,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50331,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Official_Full,2176,0.043233792295007,672,16,88,312,488,600,4.97428e-05,5.90213e-06,6.17218e-06,43.0327,52.2899,52.0956,45.3227125,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,4,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_unpool,1784,0.0354460560302006,760,24,72,416,512,664,6.33176e-05,6.09063e-06,7.21702e-06,41.9848,52.1534,51.4164,44.434825,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,4,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_native,1784,0.0354460560302006,760,24,72,416,512,664,6.17656e-05,6.07969e-06,7.28345e-06,42.0925,52.1612,51.3766,44.5116,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,4,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Canonical_Base,1784,0.0354460560302006,760,24,72,416,512,664,6.08624e-05,6.09656e-06,7.05416e-06,42.1565,52.1492,51.5155,44.5754625,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,4,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Official_Full,2448,0.048638982714087,760,24,72,416,512,664,5.37545e-05,6.08222e-06,7.46893e-06,42.6958,52.1594,51.2674,44.9502,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,5,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_unpool,6240,0.1239817206437512,1104,112,344,1400,3280,4976,0.000201235,7.8403e-06,7.81775e-06,36.963,51.0567,51.0692,40.4879875,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,5,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_native,6240,0.1239817206437512,1104,112,344,1400,3280,4976,0.000168513,8.45856e-06,7.90296e-06,37.7337,50.727,51.0221,41.0189125,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,5,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Canonical_Base,6240,0.1239817206437512,1104,112,344,1400,3280,4976,0.000154914,7.91893e-06,7.67012e-06,38.0991,51.0133,51.152,41.3449875,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,5,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Official_Full,11216,0.2228491953109477,1104,112,344,1400,3280,4976,8.80456e-05,7.88462e-06,7.87376e-06,40.5529,51.0322,51.0382,43.173475,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,6,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_unpool,1840,0.0365587124975163,800,24,72,288,656,872,6.3888e-05,5.17439e-06,5.895e-06,41.9458,52.8614,52.2952,44.603925,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,6,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_native,1840,0.0365587124975163,800,24,72,288,656,872,6.19269e-05,5.22374e-06,5.8804e-06,42.0812,52.8202,52.3059,44.701662500000005,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,6,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Canonical_Base,1840,0.0365587124975163,800,24,72,288,656,872,6.12122e-05,5.15736e-06,5.96255e-06,42.1316,52.8757,52.2457,44.738875,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,6,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Official_Full,2712,0.0538843632028611,800,24,72,288,656,872,5.18788e-05,5.16907e-06,5.92849e-06,42.8501,52.8659,52.2706,45.2796375,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,7,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50331,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_unpool,9560,0.1899425801196081,1096,160,552,2120,5632,8808,0.000335346,9.93157e-06,9.22012e-06,34.7451,50.0298,50.3526,38.606625,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,7,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50331,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_native,9560,0.1899425801196081,1096,160,552,2120,5632,8808,0.000269826,1.02508e-05,9.06727e-06,35.6892,49.8924,50.4252,39.3066,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,7,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50331,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Canonical_Base,9560,0.1899425801196081,1096,160,552,2120,5632,8808,0.000231549,9.98675e-06,9.04377e-06,36.3536,50.0058,50.4365,39.820487500000006,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,7,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50331,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Official_Full,18368,0.3649440702549125,1096,160,552,2120,5632,8808,0.00011113,9.76293e-06,8.9098e-06,39.5417,50.1042,50.5013,42.2319625,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,8,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_unpool,5536,0.1099940393403536,776,64,304,1032,3360,5040,0.000183333,4.39453e-06,3.66496e-06,37.3676,53.5709,54.3593,41.516975,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,8,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_native,5536,0.1099940393403536,776,64,304,1032,3360,5040,0.000166415,4.55903e-06,3.60979e-06,37.7881,53.4113,54.4252,41.8206375,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,8,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Canonical_Base,5536,0.1099940393403536,776,64,304,1032,3360,5040,0.000161951,4.35205e-06,3.47185e-06,37.9062,53.6131,54.5944,41.9555875,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,8,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Official_Full,10576,0.2101331213987681,776,64,304,1032,3360,5040,9.31548e-05,4.27836e-06,3.67832e-06,40.3079,53.6872,54.3435,43.7347625,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,9,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_unpool,7832,0.155612954500298,880,128,456,1856,4512,7296,0.000258033,6.52574e-06,5.23121e-06,35.8832,51.8537,52.814,39.99586250000001,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,9,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_native,7832,0.155612954500298,880,128,456,1856,4512,7296,0.000223671,6.77943e-06,5.2653e-06,36.5039,51.6881,52.7858,40.4371625,full_88blocks_v2
R03_32k8k_L8192,8K,32k8k,8192,8i,Loot,9,/data/run01/scz0ade/Tanzeyu/data/8iVFB/loot/loot_vox10_1200.ply,50330,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Canonical_Base,7832,0.155612954500298,880,128,456,1856,4512,7296,0.000210089,6.45391e-06,5.06453e-06,36.776,51.9018,52.9546,40.68905,full_88blocks_v2
