run,configuration,point,profile,lambda,dataset,sequence,stage,stage_index,num_blocks,points,stage_bits,cumulative_bits,stage_bpp,cumulative_bpp,mse_Y,psnr_Y,mse_U,psnr_U,mse_V,psnr_V,yuv611,x_rms,f_rms,d_rms
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Dancer,r3,3.0,8.0,702038.0,12304.0,28992.0,0.017526116819887243,0.041296909853882555,0.0015584717482263878,28.07301066149794,0.000527131341422912,32.780811613559514,5.7520177637207256e-05,42.40179781409253,30.45258417457996,0.4947778172145228,0.038069578270466385,0.04687442709699509
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Dancer,r4,4.0,8.0,702038.0,24120.0,53112.0,0.034357114572145665,0.07565402442602823,0.0017358777426438462,27.60480865314402,0.0013977118455876215,28.545823541770837,9.700927066497225e-05,40.13186760514646,29.288317883222675,0.5022930162920574,0.047031152720850636,0.04423885124135314
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Dancer,r5,5.0,8.0,702038.0,11960.0,65072.0,0.017036114854181682,0.0926901392802099,0.000319374878024139,34.956992483872114,4.027445705713922e-05,43.949703056245184,3.257530374659596e-05,44.87111526041916,37.32034665248713,0.49657024995357085,0.04794440247573817,0.0430749156044916
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Exercise,x_low,0.0,8.0,645135.0,10016.0,10016.0,0.01552543266138095,0.01552543266138095,1.3207482978135005e-06,58.79179940361395,1.0064557691738529e-06,59.97205306344938,1.4939485555315107e-06,58.2566435729536,58.872436632260836,0.46535232961805123,,
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Exercise,r1,1.0,8.0,645135.0,64.0,10080.0,9.920404256473451e-05,0.015624636703945686,0.0022880928322789795,26.405263593682477,0.0027628375984300236,25.586446424734845,0.00017426794808910644,37.58782482356784,27.700731601299694,0.4493119902787681,0.05998260910383921,0.041140494887098165
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Exercise,r2,2.0,8.0,645135.0,2528.0,12608.0,0.003918559681307014,0.0195431963852527,0.0018855100117298592,27.245711572241586,0.0018274691307720282,27.381499503200864,0.00013715647756503538,38.62783676908738,28.68545071321722,0.4523393650818848,0.041538355685368,0.04745055194454294
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Exercise,r3,3.0,8.0,645135.0,7256.0,19864.0,0.011247258325776775,0.030790454711029473,0.0007889252084839994,31.029641667301206,0.0003470645837472221,34.59589701707173,4.0475980364033174e-05,43.92802623450844,33.08772165692343,0.46002825334977415,0.03760578282949946,0.04437524030945808
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Exercise,r4,4.0,8.0,645135.0,10240.0,30104.0,0.01587264681035752,0.046663101521386995,0.0015507655698741261,28.09453849771913,0.0014139128547480603,28.495773570655277,8.793462890274999e-05,40.558400648606764,29.702675650697103,0.47171206944763955,0.04617031737607111,0.04324729703680571
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Exercise,r5,5.0,8.0,645135.0,3856.0,33960.0,0.005977043564525254,0.05264014508591225,0.000273949184047981,35.62329988764541,4.4787706150813885e-05,43.48841179831585,2.244547068503277e-05,46.48871282943588,37.964615494203024,0.46294504090581506,0.0485064179475401,0.04282961310866536
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Model,x_low,0.0,8.0,657755.0,11704.0,11704.0,0.017793859415739903,0.017793859415739903,1.2786231396592018e-06,58.932574402624155,1.2433958413230832e-06,59.05390589512062,1.3069780252742787e-06,58.83731714318729,58.93583368175661,0.5231738427645153,,
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Model,r1,1.0,8.0,657755.0,128.0,11832.0,0.00019460133332319785,0.0179884607490631,0.0044603598482348275,23.506301023195988,0.0027986253200983744,25.53055240978582,0.00018918244838618767,37.23119158222875,25.474943766398813,0.5145893535771163,0.062225171048006594,0.04083178141205531
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Model,r2,2.0,8.0,657755.0,4128.0,15960.0,0.006275892999673131,0.02426435374873623,0.004200977314364103,23.76649663682929,0.0019737693065635083,27.047036088808056,0.00017905323410475065,37.47017830244581,25.889524276528704,0.5182103418632819,0.04342841963829464,0.04943397611134343
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Model,r3,3.0,8.0,657755.0,14240.0,30200.0,0.02164939833220576,0.04591375208094199,0.002502066019599647,26.017012351823467,0.0006755110729796033,31.70367527627109,0.00010092206911463003,39.96013854113098,28.47073599104286,0.5234812508256039,0.038642839272765094,0.048632141275920804
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Model,r4,4.0,8.0,657755.0,36008.0,66208.0,0.054743787580482095,0.10065753966142409,0.001670976585761457,27.770296355320067,0.0010911279897625995,29.621243035020125,0.00010238690601915882,39.897555805402135,29.51757212154283,0.5278284745293144,0.04609266325518904,0.04595260388173148
full_88blocks_v2,R06_2k128_L1024,1K,2k128,1024,Owlii,Model,r5,5.0,8.0,657755.0,29992.0,96200.0,0.045597524914291795,0.14625506457571588,0.0004398963836112807,33.5664960834394,5.8780480920007285e-05,42.30766865013134,5.4132180383097784e-05,42.66544479665322,35.79651124342762,0.5232529819339237,0.04578489352870031,0.04284509563217957
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Longdress,x_low,0.0,16.0,857966.0,19568.0,19568.0,0.022807430597482883,0.022807430597482883,1.2653435593808393e-06,58.977915411398094,1.2588568871535242e-06,59.00023639751002,1.2110371789911904e-06,59.1684252375797,59.004519262934785,0.4921782831592792,,
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Longdress,r1,1.0,16.0,857966.0,6088.0,25656.0,0.007095852283190709,0.029903282880673593,0.0003354016977476049,34.7443474339794,0.00039689177624562737,34.01327899752816,0.0006383656263101009,31.949305062214815,34.30358358295242,0.4923456843634063,0.05688583461736842,0.10284437670812957
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Longdress,r2,2.0,16.0,857966.0,27360.0,53016.0,0.03188937556966127,0.06179265845033486,0.0003655501063192205,34.37053085446247,0.0005041808788084083,32.97413629078977,0.0006532598832111747,31.84914011081528,33.88080769104749,0.4927868278113185,0.058660462600148726,0.13004361368628914
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Longdress,r3,3.0,16.0,857966.0,93040.0,146056.0,0.10844252569449139,0.17023518414482625,0.00031606509455284123,35.00223463920412,0.00031468552518694687,35.021232331783324,0.00037978427976342844,34.20463015779341,34.90490879060018,0.4938620756102053,0.05837529455668817,0.13026394667404356
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Longdress,r4,4.0,16.0,857966.0,262248.0,408304.0,0.30566246214884973,0.475897646293676,0.0002616735427652338,35.822401856976114,0.0001648750495728148,37.82845060866675,0.00018289429599702899,37.37799838840935,36.2676075173666,0.49486003588081295,0.0542500267533045,0.10925297967779522
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Longdress,r5,5.0,16.0,857966.0,542784.0,951088.0,0.6326404542837362,1.1085381005774122,0.0001998298614475038,36.99339612742457,9.312063756007707e-05,40.309540592419154,0.00010058409044785289,39.974707069253824,37.780578053277544,0.4956455335375673,0.04862777508124505,0.08152308620706689
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Loot,x_low,0.0,16.0,805285.0,14384.0,14384.0,0.017861999167996422,0.017861999167996422,1.2788982787014564e-06,58.93163997159722,1.3144329569714214e-06,58.81261560306872,1.373894046851396e-06,58.620467582823196,58.8778653769344,0.4610876950374677,,
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Loot,r1,1.0,16.0,805285.0,1944.0,16328.0,0.002414052167866035,0.02027605133586246,0.00015560001635139055,38.079903617080376,1.6638423640926632e-05,47.78887822064312,1.9650749147085444e-05,47.06620888329594,40.41681360080266,0.46022305197669305,0.045855262447096916,0.0633613231308908
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Loot,r2,2.0,16.0,805285.0,7112.0,23440.0,0.00883165587338644,0.0291077072092489,0.00018520353358590896,37.323507314649824,1.3055946024993185e-05,48.84191654017303,1.4496433455015904e-05,48.38738833718921,40.14629359565765,0.4602292358231195,0.043241206999483965,0.06569046493927772
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Loot,r3,3.0,16.0,805285.0,25896.0,49336.0,0.032157559125030266,0.061265266334279166,0.00017447279160011866,37.582722900758554,1.0474597740103057e-05,49.79862646414937,1.1021474180341443e-05,49.577603124199186,40.60907087411248,0.4603977163031168,0.04162256158264297,0.060762541355021876
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Loot,r4,4.0,16.0,805285.0,60200.0,109536.0,0.07475614223535766,0.13602140856963685,0.00013535976784168562,38.685103991717874,1.0242855723450186e-05,49.89578944528947,1.0141866159029601e-05,49.93882125081622,41.493154330801616,0.4605813287287054,0.04093453895020803,0.05555491096584396
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Loot,r5,5.0,16.0,805285.0,92776.0,202312.0,0.11520890119647081,0.25123030976610766,9.925774385543608e-05,40.03235600610288,1.0987039605604051e-05,49.591193099554715,1.0907241187405121e-05,49.62285083380367,42.42602249624696,0.46086895009810225,0.04062801290123924,0.05093830600579428
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Redandblack,x_low,0.0,8.0,757691.0,14888.0,14888.0,0.01964917096811233,0.01964917096811233,1.2389374312356935e-06,59.069506257911826,1.274587003302085e-06,58.94630514243855,1.2971261569824638e-06,58.87017782885172,59.02919006484515,0.47155585649092147,,
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Redandblack,r1,1.0,8.0,757691.0,3072.0,17960.0,0.004054423241136558,0.02370359420924889,0.00019735876278606992,37.0474358603994,4.240782185047173e-05,43.725540331902224,0.0009127582252639282,30.396442447429123,37.050824742715974,0.4714196132074219,0.05688842120854272,0.08493539681770837
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Redandblack,r2,2.0,8.0,757691.0,13104.0,31064.0,0.01729464913797313,0.04099824334722202,0.0002056290829294033,36.869154613571084,6.125306922622068e-05,42.12872145092155,0.0009693727980403737,30.13509171354249,36.684842605736314,0.47125760602271544,0.05791400248816182,0.11292460055043896
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Redandblack,r3,3.0,8.0,757691.0,41856.0,72920.0,0.05524151666048561,0.09623976000770763,0.00016860369016303005,37.73132924373772,6.651527790077312e-05,41.770785900963965,0.0005904635634108696,32.288068968613594,37.55585379150048,0.4718039871992734,0.05590270235655752,0.10958621188759302
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Redandblack,r4,4.0,8.0,757691.0,109576.0,182496.0,0.14461832066106103,0.24085808066876865,0.00013392657696800246,38.7313323116403,6.051732390782263e-05,42.18120284841878,0.00023320825667261968,36.322560775670574,38.861469686741394,0.4723661485002893,0.05217103131433583,0.09146892299861718
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Redandblack,r5,5.0,8.0,757691.0,190184.0,372680.0,0.2510046971654672,0.4918627778342359,0.00010914469120735876,39.61997383504273,5.31422559312516e-05,42.7456001338644,0.00011382954626389912,39.43744995288204,39.98786163712535,0.4727125398411759,0.0465958551146165,0.06551433671217355
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Soldier,x_low,0.0,16.0,1089091.0,21912.0,21912.0,0.02011953087483048,0.02011953087483048,1.241467850169715e-06,59.06064522726152,1.266426778294147e-06,58.97419914994699,1.274449207619153e-06,58.94677468386389,59.0356056496725,0.4762915390140583,,
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Soldier,r1,1.0,16.0,1089091.0,5480.0,27392.0,0.005031719112544315,0.025151249987374794,0.00029200161365533505,35.34614748552707,1.2342216136387796e-05,49.08606852507708,1.1102171014805025e-05,49.54592087199248,38.838609288779,0.4751263331666796,0.04773462592170404,0.082649561153202
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Soldier,r2,2.0,16.0,1089091.0,20560.0,47952.0,0.018878128641224654,0.044029378628599444,0.0003231233990611239,34.90631591300914,1.548667617604844e-05,48.10041782582775,1.3376444721518187e-05,48.736593008432564,38.28436328903939,0.4749804322755872,0.044875313207264095,0.08134534851607131
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Soldier,r3,3.0,16.0,1089091.0,61736.0,109688.0,0.056685804951101426,0.10071518357970087,0.0002682839173359589,35.71405360953087,1.5125189539532574e-05,48.202991743312076,1.1962579822944759e-05,49.22175151279988,38.96363311416214,0.4751985113629432,0.0431797287024993,0.0737790358943218
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Soldier,r4,4.0,16.0,1089091.0,137320.0,247008.0,0.12608680082747906,0.22680198440717994,0.00018813667971131017,37.25526524793813,1.558821168609073e-05,48.072037051710545,1.1968125645165367e-05,49.219738600949576,40.10292089253611,0.4753540644630452,0.04186039960540721,0.06316755073476366
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,8i,Soldier,r5,5.0,16.0,1089091.0,209208.0,456216.0,0.19209414089364432,0.41889612530082426,0.0001270324436379395,38.96085347599187,1.6518306963746126e-05,47.82034467547255,1.2825724626628415e-05,48.91918088792676,41.31308080241882,0.47551857294052463,0.04110043758364355,0.0537205163330392
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Basketball,x_low,0.0,8.0,796217.0,13976.0,13976.0,0.017553003766561125,0.017553003766561125,1.2744268576922135e-06,58.94685084645236,1.2853928425275284e-06,58.9096412270744,1.2457113891173495e-06,59.04582564926035,58.95457149438111,0.4937469425085782,,
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Basketball,r1,1.0,8.0,796217.0,2608.0,16584.0,0.0032754889684596033,0.02082849273502073,0.00021423447320919248,36.69110644055511,1.2150609591407941e-05,49.15401933132042,9.326346802151314e-06,50.30288439250357,39.95044279589433,0.49273965600390784,0.04950839876115045,0.09161203900425009
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Basketball,r2,2.0,8.0,796217.0,8312.0,24896.0,0.010439365147943337,0.031267857882964066,0.00020837077722166603,36.811631883536755,1.8380116360437894e-05,47.356517435192146,1.2935425495590353e-05,48.882192811068734,39.638562693435176,0.4921769102060907,0.045528421056451024,0.0832073941139109
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Basketball,r3,3.0,8.0,796217.0,24152.0,49048.0,0.03033343925085749,0.06160129713382156,0.00015885714918808933,37.98993235460246,2.285903597698385e-05,46.40942088844692,1.280356770357038e-05,48.926689976896796,40.40946312411981,0.4922599316169334,0.042873869159429805,0.0700018660806517
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Basketball,r4,4.0,8.0,796217.0,55216.0,104264.0,0.06934792901935025,0.1309492261531718,0.0001088042316540519,39.6335421356922,2.7321981604211893e-05,45.634878054090606,1.2510814538938291e-05,49.02714413867716,41.55790937586512,0.49225668556313135,0.041530490819287745,0.06021437370312886
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Basketball,r5,5.0,8.0,796217.0,107944.0,212208.0,0.13557108175283875,0.26652030790601056,8.187329839100485e-05,40.868577130407886,3.176512885691365e-05,44.980493785867694,1.3443563202161679e-05,48.714856067331034,42.36335157945575,0.4923618610418219,0.04078945794950276,0.05326536046366632
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Dancer,x_low,0.0,8.0,702038.0,12728.0,12728.0,0.018130072731105725,0.018130072731105725,1.2872356581890272e-06,58.90341938191008,1.1718909962695821e-06,59.311127824478056,1.440337665200385e-06,58.41535682250278,58.89337511730516,0.4959779951781159,,
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Dancer,r1,1.0,8.0,702038.0,2728.0,15456.0,0.0038858295419906047,0.022015902273096327,0.00026611184422205855,35.749357952501605,1.316224014018931e-05,48.80670189922004,1.4298511156350632e-05,48.4470918143311,38.968742678570095,0.4955472152569631,0.05290962020615582,0.10765549014915331
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Dancer,r2,2.0,8.0,702038.0,9448.0,24904.0,0.013457960965075965,0.035473863238172296,0.00025962979664843027,35.85645466812351,1.9875562852261586e-05,47.01680563795008,1.9513408592498046e-05,47.09666861635029,38.65652528288018,0.4958057219020414,0.047252088759156305,0.09259674213197196
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Dancer,r3,3.0,8.0,702038.0,26672.0,51576.0,0.037992245434007844,0.07346610867218013,0.00019505405711867349,37.098450119457425,2.2871562755538745e-05,46.4070416014534,1.5002108261709957e-05,48.23847704805087,39.6545274207811,0.49622595984148665,0.04406200091403236,0.07681421870679146
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Dancer,r4,4.0,8.0,702038.0,63464.0,115040.0,0.0903996649754002,0.16386577364758034,0.00013168448812820352,38.804653800654606,2.2923032836067528e-05,46.39727923492068,1.2884912200789052e-05,48.899185364334286,41.015548425397824,0.49646378654068396,0.042186619561901915,0.0643553267244314
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Dancer,r5,5.0,8.0,702038.0,122640.0,237680.0,0.17469139847130782,0.33855717211888814,9.251860780625509e-05,40.3377091099232,2.4569132721116142e-05,46.096101736412585,1.2522501149314621e-05,49.023089197789176,42.14318069921762,0.4966656723776228,0.04106457612913466,0.05501989705339413
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Exercise,x_low,0.0,8.0,645135.0,10016.0,10016.0,0.01552543266138095,0.01552543266138095,1.3207483120206765e-06,58.79179935689726,1.0064561031248744e-06,59.97205162242171,1.4939532451109676e-06,58.256629940253355,58.87243471300732,0.46535232196872794,,
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Exercise,r1,1.0,8.0,645135.0,1488.0,11504.0,0.0023064939896300773,0.017831926651011028,0.00018040470229031575,37.43752146660367,1.9702690497483622e-05,47.054744647811944,1.3174695231091512e-05,48.802594224900744,40.06030845904184,0.4633246517062347,0.04673225735396885,0.07461117962305919
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Exercise,r2,2.0,8.0,645135.0,4792.0,16296.0,0.007427902687034496,0.025259829338045527,0.00018453138589178412,37.3392975654904,2.390887926995724e-05,46.21440780985053,1.296268100060957e-05,48.87305166416431,39.89040560836965,0.46313520527893903,0.043716164585050815,0.07208611708272016
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Exercise,r3,3.0,8.0,645135.0,14568.0,30864.0,0.022581320188797695,0.04784114952684322,0.00013956990218810176,38.552082258598304,2.2863467200916946e-05,46.408579090218694,1.1408134729481882e-05,49.42785358466524,40.89361577830922,0.4630333311885062,0.0417408832920912,0.06295123199170297
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Exercise,r4,4.0,8.0,645135.0,38688.0,69552.0,0.05996884373038201,0.10780999325722523,0.0001149703057929274,39.394143135203706,2.5989211592298676e-05,45.8520689503949,1.2102541997865666e-05,49.17123401609224,41.42352022221367,0.4630979692274971,0.04082859044879506,0.05598114898344506
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Exercise,r5,5.0,8.0,645135.0,98184.0,167736.0,0.15219140179962334,0.26000139505684855,0.00010734944451323944,39.692001985072764,3.077640482873862e-05,45.11782114011776,1.419896623176112e-05,48.47743273658125,41.46840822339195,0.463243630419311,0.04048455974077277,0.05214412279836978
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Model,x_low,0.0,8.0,657755.0,11704.0,11704.0,0.017793859415739903,0.017793859415739903,1.278621832230753e-06,58.93257884341076,1.2433969853098186e-06,59.05390189939471,1.3069771726082179e-06,58.83731997650415,58.935836867045424,0.5231738348164431,,
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Model,r1,1.0,8.0,657755.0,3528.0,15232.0,0.00536369924972064,0.023157558665460543,0.00033267020429047893,34.779860951086484,1.8752886266758715e-05,47.269318802957805,2.551889930801464e-05,45.93138061720646,37.734983140835396,0.5225396453370001,0.05322653803700451,0.11347848626547045
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Model,r2,2.0,8.0,657755.0,11936.0,27168.0,0.0181465743323882,0.04130413299784874,0.00031462292260377097,35.02209638999234,2.90590916268077e-05,45.36717965661907,3.4761741730491515e-05,44.588984714353714,37.511092838865856,0.5226249562798838,0.04903570926694635,0.10186546927566754
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Model,r3,3.0,8.0,657755.0,35144.0,62312.0,0.05343022858055051,0.09473436157839925,0.00024018565271758492,36.194529383639185,3.224489715166133e-05,44.91539003950308,2.8111066570119716e-05,45.51122676387219,38.449224138151294,0.5231275305222474,0.04609528948528502,0.08751085545690045
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Model,r4,4.0,8.0,657755.0,86976.0,149288.0,0.13223160599311293,0.2269659675715122,0.00016686518278811367,37.776342714718254,3.2897223583692874e-05,44.82840753513923,2.168114889269381e-05,46.63917708086741,39.765705113039516,0.523517551985008,0.04365445005415326,0.07194238895833527
external_family_probes_88blocks,DIAGNOSTIC_32k8k_L4096_OUT_OF_RANGE_UNKNOWN,4K_alt,32k8k,4096,Owlii,Model,r5,5.0,8.0,657755.0,187144.0,336432.0,0.2845193119018479,0.5114852794733601,0.00011756861505434714,39.297085977144356,3.511540392310916e-05,44.545023316455726,1.9281540126961922e-05,47.148582794618655,40.93451524674257,0.5236925394411828,0.0420065506735334,0.06022233980781737
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Longdress,x_low,0.0,16.0,857966.0,19568.0,19568.0,0.022807430597482883,0.022807430597482883,1.2653441597842252e-06,58.977913350678584,1.2588567379374793e-06,59.00023691229221,1.2110346494808487e-06,59.16843430875893,59.00451891564033,0.4921782831801706,,
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Longdress,r1,1.0,16.0,857966.0,208.0,19776.0,0.00024243384935999796,0.023049864446842882,0.004419827178339099,23.54594711863816,0.0038287610584103807,24.169417358335142,0.0008917769222854929,30.497437706652043,24.49281722210202,0.4817427039253931,0.06479856369472263,0.03824867604877571
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Longdress,r2,2.0,16.0,857966.0,11104.0,30880.0,0.012942237804295275,0.03599210225113816,0.006145388260153812,22.114506735723808,0.002890178343755936,25.3907535747898,0.0011763206061091583,29.294742951920515,23.421567117631646,0.4865775050644998,0.05278486420357701,0.06999527994285072
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Longdress,r3,3.0,16.0,857966.0,37576.0,68456.0,0.043796607324765785,0.07978870957590393,0.005077147333058451,22.943802336791297,0.0016554689773743048,27.810789532878665,0.0010467694136208426,29.801489758389565,24.409386664002,0.4909115194713056,0.04578472343472125,0.060065303519019515
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Longdress,r4,4.0,16.0,857966.0,121608.0,190064.0,0.14173988246620495,0.2215285920421089,0.002306972715299052,26.369575418747168,0.0005830667318854941,32.34281737468907,0.0006828535137872278,31.656724514825957,27.777124300249756,0.4983821085966218,0.044967464703895614,0.050962953536729
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Longdress,r5,5.0,16.0,857966.0,210128.0,400192.0,0.24491413412652716,0.4664427261686361,0.0005795035018019376,32.36943935354115,0.00026045782477216307,35.84262590796743,0.000455513916481483,33.41498350285294,32.93428069150841,0.4941345541448826,0.041648385232856626,0.042908260160536976
