record_type,dataset,sequence,arm,step,profile,lambda,bpp,Y,U,V,YUV611,x_low_bits,r1_bits,r2_bits,r3_bits,r4_bits,bit_identity,hard_prefix_decode_used,baseline_point,baseline_bpp,baseline_YUV611,delta_bpp_vs_baseline,delta_YUV611_vs_baseline,official_interp_YUV611,official_bracket,delta_to_official_curve,baseline_official_interp_YUV611,baseline_delta_to_official_curve,rd_rescue_gain_vs_baseline
candidate_external,owlii,basketball_player,4K-H-PATH,1000,8k256,4096,0.1270106013812817,37.7309,44.1715,47.7056,39.7828125,12176.0,544.0,6216.0,23816.0,58376.0,True,True,4K,0.1001033637814816,39.047925,0.0269072375998001,0.7348874999999992,40.4387420694179,R06_to_R05,-0.6559295694178999,39.64305661468096,-0.5951316146809589,-0.06079795473694105
candidate_external,owlii,basketball_player,4K-H-PATH,500,8k256,4096,0.12596566011527,37.6615,43.9391,47.6429,39.693875,12176.0,512.0,6360.0,24048.0,57200.0,True,True,4K,0.1001033637814816,39.047925,0.0258622963337883,0.6459499999999991,40.407841663408696,R06_to_R05,-0.7139666634086979,39.64305661468096,-0.5951316146809589,-0.11883504872773898
candidate_external,owlii,basketball_player,4K-H-PATH,1500,8k256,4096,0.1290100563037463,37.6992,44.1342,47.7923,39.7652125,12176.0,624.0,6288.0,23792.0,59840.0,True,True,4K,0.1001033637814816,39.047925,0.0289066925222646,0.7172874999999976,40.49786880783935,R06_to_R05,-0.7326563078393562,39.64305661468096,-0.5951316146809589,-0.13752469315839733
candidate_external,owlii,basketball_player,4K-H-PATH,250,8k256,4096,0.1201983881278596,37.5592,43.9796,47.5998,39.616825,12176.0,536.0,5968.0,23032.0,53992.0,True,True,4K,0.1001033637814816,39.047925,0.020095024346378,0.5688999999999993,40.23729519178099,R06_to_R05,-0.6204701917809885,39.64305661468096,-0.5951316146809589,-0.025338577100029624
candidate_external,owlii,exercise,4K-H-PATH,1000,8k256,4096,0.1043750532834213,37.2792,44.556,47.6162,39.480925,8528.0,352.0,4472.0,17256.0,36728.0,True,True,4K,0.0829841816054004,38.9983,0.0213908716780208,0.4826249999999987,39.89224464877349,R06_to_R05,-0.4113196487734925,39.32798814180732,-0.329688141807317,-0.0816315069661755
candidate_external,owlii,exercise,4K-H-PATH,500,8k256,4096,0.1037674285227123,37.254,44.3063,47.5019,39.416525,8528.0,328.0,4664.0,17360.0,36064.0,True,True,4K,0.0829841816054004,38.9983,0.0207832469173119,0.4182249999999996,39.87621649292344,R06_to_R05,-0.4596914929234401,39.32798814180732,-0.329688141807317,-0.1300033511161231
candidate_external,owlii,exercise,4K-H-PATH,1500,8k256,4096,0.1058755144272129,37.2926,44.5297,47.5794,39.4830875,8528.0,368.0,4448.0,17136.0,37824.0,True,True,4K,0.0829841816054004,38.9983,0.0228913328218124,0.484787500000003,39.93182438056648,R06_to_R05,-0.4487368805664786,39.32798814180732,-0.329688141807317,-0.11904873875916161
candidate_external,owlii,exercise,4K-H-PATH,250,8k256,4096,0.0998488688414052,37.2026,44.315,47.5155,39.3807625,8528.0,328.0,4440.0,16688.0,34432.0,True,True,4K,0.0829841816054004,38.9983,0.0168646872360048,0.3824625000000026,39.77285124295166,R06_to_R05,-0.3920887429516568,39.32798814180732,-0.329688141807317,-0.06240060114433982
candidate_external,owlii,model,4K-H-PATH,1000,8k256,4096,0.1771966765741043,33.3768,42.944,43.9737,35.897312500000005,10376.0,640.0,5728.0,25264.0,74544.0,True,True,4K,0.1387629132427727,35.124412500000005,0.0384337633313315,0.7728999999999999,36.80645466875229,R07_to_R06,-0.9091421687522824,35.78560316353321,-0.6611906635332048,-0.2479515052190776
candidate_external,owlii,model,4K-H-PATH,500,8k256,4096,0.1752141754908742,33.291,42.8588,44.151,35.844475,10376.0,624.0,5816.0,25200.0,73232.0,True,True,4K,0.1387629132427727,35.124412500000005,0.0364512622481014,0.7200624999999974,36.754398027405536,R07_to_R06,-0.909923027405533,35.78560316353321,-0.6611906635332048,-0.24873236387232822
candidate_external,owlii,model,4K-H-PATH,1500,8k256,4096,0.1791426899073363,33.3791,42.9956,43.9449,35.9018875,10376.0,712.0,5712.0,25168.0,75864.0,True,True,4K,0.1387629132427727,35.124412500000005,0.0403797766645636,0.7774749999999955,36.85755321240554,R07_to_R06,-0.9556657124055404,35.78560316353321,-0.6611906635332048,-0.29447504887233567
candidate_external,owlii,model,4K-H-PATH,250,8k256,4096,0.1662990019080052,33.2141,42.8314,44.0471,35.7703875,10376.0,608.0,5480.0,23936.0,68984.0,True,True,4K,0.1387629132427727,35.124412500000005,0.0275360886652324,0.6459749999999929,36.52030282429407,R07_to_R06,-0.7499153242940721,35.78560316353321,-0.6611906635332048,-0.08872466076086738
candidate_external,8ivfb,longdress,4K-H-PATH,1000,8k256,4096,0.3096066743903604,29.1527,34.7955,32.6032,30.289362500000003,15632.0,1024.0,14128.0,52128.0,182720.0,True,True,4K,0.2592643531328747,28.5869125,0.0503423212574856,1.7024500000000025,31.547985228210063,R07_to_R06,-1.2586227282100602,30.9045808908441,-2.3176683908441014,1.0590456626340412
candidate_external,8ivfb,longdress,4K-H-PATH,500,8k256,4096,0.3019700081355205,29.1287,34.7551,32.7924,30.2899625,15632.0,976.0,13656.0,51056.0,177760.0,True,True,4K,0.2592643531328747,28.5869125,0.0427056550026457,1.703050000000001,31.45038416277152,R07_to_R06,-1.1604216627715154,30.9045808908441,-2.3176683908441014,1.157246728072586
candidate_external,8ivfb,longdress,4K-H-PATH,1500,8k256,4096,0.3107162754701235,29.2099,34.8688,32.7538,30.36025,15632.0,1080.0,14160.0,52312.0,183400.0,True,True,4K,0.2592643531328747,28.5869125,0.0514519223372487,1.7733375000000002,31.56216657959857,R07_to_R06,-1.201916579598571,30.9045808908441,-2.3176683908441014,1.1157518112455305
candidate_external,8ivfb,longdress,4K-H-PATH,250,8k256,4096,0.2883564150560744,29.0331,34.7377,32.593,30.1911625,15632.0,960.0,13160.0,48800.0,168848.0,True,True,4K,0.2592643531328747,28.5869125,0.0290920619231996,1.6042500000000004,31.276394473467143,R07_to_R06,-1.0852319734671418,30.9045808908441,-2.3176683908441014,1.2324364173769595
candidate_external,8ivfb,loot,4K-H-PATH,1000,8k256,4096,0.1427966496333596,37.4532,49.7895,49.2276,40.4670375,11944.0,248.0,5912.0,24568.0,72320.0,True,True,4K,0.1086422819250327,39.6615375,0.0341543677083269,0.8055000000000021,40.67460609250399,R05_to_R04,-0.207568592503982,39.71179186837731,-0.05025436837730979,-0.1573142241266722
candidate_external,8ivfb,loot,4K-H-PATH,500,8k256,4096,0.1427271090359314,37.446,49.3212,49.1429,40.3925125,11944.0,256.0,6128.0,24936.0,71672.0,True,True,4K,0.1086422819250327,39.6615375,0.0340848271108986,0.7309750000000008,40.67282325558214,R05_to_R04,-0.2803107555821356,39.71179186837731,-0.05025436837730979,-0.2300563872048258
candidate_external,8ivfb,loot,4K-H-PATH,1500,8k256,4096,0.1426476340674419,37.4281,49.5936,49.2055,40.4209625,11944.0,232.0,5952.0,24184.0,72560.0,True,True,4K,0.1086422819250327,39.6615375,0.0340053521424092,0.7594250000000002,40.67078572767145,R05_to_R04,-0.2498232276714489,39.71179186837731,-0.05025436837730979,-0.19956885929413912
candidate_external,8ivfb,loot,4K-H-PATH,250,8k256,4096,0.1355346243876391,37.3231,49.3961,48.8592,40.2742375,11944.0,248.0,5728.0,23768.0,67456.0,True,True,4K,0.1086422819250327,39.6615375,0.0268923424626064,0.6126999999999967,40.48842697966507,R05_to_R04,-0.2141894796650731,39.71179186837731,-0.05025436837730979,-0.1639351112877633
candidate_external,8ivfb,soldier,4K-H-PATH,1000,8k256,4096,0.2151886297839207,35.1955,49.0537,49.6576,38.7355375,17408.0,720.0,11288.0,46632.0,158312.0,True,True,4K,0.1678831245506573,37.9005,0.0473055052332634,0.8350374999999985,39.06848301443843,R05_to_R04,-0.3329455144384283,37.983905469806224,-0.08340546980622321,-0.24954004463220508
candidate_external,8ivfb,soldier,4K-H-PATH,500,8k256,4096,0.2136827868378308,35.1526,48.6057,49.4132,38.6168125,17408.0,696.0,11360.0,46656.0,156600.0,True,True,4K,0.1678831245506573,37.9005,0.0457996622871735,0.7163125000000008,39.04040717559944,R05_to_R04,-0.4235946755994391,37.983905469806224,-0.08340546980622321,-0.3401892057932159
candidate_external,8ivfb,soldier,4K-H-PATH,1500,8k256,4096,0.2168120019355591,35.1949,48.9429,49.678,38.7237875,17408.0,728.0,11456.0,46712.0,159824.0,True,True,4K,0.1678831245506573,37.9005,0.0489288773849018,0.8232874999999993,39.09875013825997,R05_to_R04,-0.3749626382599729,37.983905469806224,-0.08340546980622321,-0.2915571684537497
candidate_external,8ivfb,soldier,4K-H-PATH,250,8k256,4096,0.2029288645301448,35.0063,48.518,49.3221,38.4847375,17408.0,704.0,10480.0,44448.0,147968.0,True,True,4K,0.1678831245506573,37.9005,0.0350457399794875,0.5842375000000004,38.83990459969565,R05_to_R04,-0.3551670996956488,37.983905469806224,-0.08340546980622321,-0.2717616298894256
candidate_external,8ivfb,redandblack,4K-H-PATH,1000,8k256,4096,0.2093940669745318,36.2349,40.2077,31.8883,36.188175,12648.0,608.0,10584.0,37824.0,96992.0,True,True,4K,0.1838744290218572,34.709812500000005,0.0255196379526746,1.4783624999999958,36.29354113678421,R06_to_R05,-0.1053661367842053,35.85243925799321,-1.142626757993206,1.0372606212090005
candidate_external,8ivfb,redandblack,4K-H-PATH,500,8k256,4096,0.2024149686349712,36.2782,40.3437,31.7467,36.21995,12648.0,520.0,10328.0,36848.0,93024.0,True,True,4K,0.1838744290218572,34.709812500000005,0.018540539613114,1.510137499999992,36.17290880667215,R06_to_R05,0.0470411933278498,35.85243925799321,-1.142626757993206,1.1896679513210557
candidate_external,8ivfb,redandblack,4K-H-PATH,1500,8k256,4096,0.2077997495021057,36.2971,40.3115,31.7551,36.23115,12648.0,632.0,10624.0,37456.0,96088.0,True,True,4K,0.1838744290218572,34.709812500000005,0.0239253204802485,1.5213374999999942,36.26598367559371,R06_to_R05,-0.0348336755937097,35.85243925799321,-1.142626757993206,1.1077930823994961
candidate_external,8ivfb,redandblack,4K-H-PATH,250,8k256,4096,0.1948446002394115,36.0947,39.9267,31.5175,36.00155,12648.0,512.0,9864.0,35552.0,89056.0,True,True,4K,0.1838744290218572,34.709812500000005,0.0109701712175543,1.2917374999999964,36.042056490953016,R06_to_R05,-0.0405064909530139,35.85243925799321,-1.142626757993206,1.102120267040192
rwtt28lite_sanity,rwtt28lite,28-model-lite,2K-U-PATH,1000,8k256,2048,0.1747367626848191,30.55518043528832,43.2959384738761,43.96768788110256,33.824338620838574,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,2K-U-PATH,500,8k256,2048,0.1733567363280357,30.544238288528188,43.30135138317764,43.989499606260274,33.81953509007588,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,2K-U-PATH,1500,8k256,2048,0.1774325558961459,30.55359316584676,43.18901264871317,44.01123627224918,33.81522598950536,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,2K-U-PATH,250,8k256,2048,0.1715558454049795,30.5094124475336,43.169717570621934,43.82068909796749,33.75586016922389,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,2K-ALT-U,1000,2k128,2048,0.1417904174185313,30.00295243832407,42.39110566723284,43.1147759372001,33.19044952929716,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,2K-ALT-U,2000,2k128,2048,0.1417904174185313,30.011673380149883,42.37735260771315,43.15189348597772,33.19991079682377,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,2K-ALT-U,500,2k128,2048,0.1417904174185313,29.96414112237541,42.403102595769965,43.11392653621186,33.16273448327928,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,2K-ALT-U,3525,2k128,2048,0.1417904174185313,30.01344065274031,42.43890650594295,43.22856731833939,33.21851471759053,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,2K-H-BS,1000,8k256,2048,0.148006885711865,30.128556986027565,42.95460239990543,43.924931727125646,33.45635950539956,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,2K-H-BS,500,8k256,2048,0.148006885711865,30.127957933322417,42.910453280140565,43.90853021359642,33.448341386708925,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,2K-H-BS,1500,8k256,2048,0.148006885711865,30.128556265093632,42.94290744476369,43.95211405034591,33.45829488570892,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,2K-H-BS,250,8k256,2048,0.148006885711865,30.124962124384947,42.89570051354429,43.92396620937152,33.44617993365318,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,4K-H-BS,1000,8k256,4096,0.1761948005454454,30.40337075612157,43.20175997000735,44.32346228583837,33.7431808490719,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,4K-H-BS,500,8k256,4096,0.1761948005454454,30.405533364552536,43.17801874919208,44.28749864988372,33.737339698298875,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,4K-H-BS,1500,8k256,4096,0.1761948005454454,30.40724153820594,43.19211369694714,44.336595999630354,33.74651986572663,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,4K-H-BS,250,8k256,4096,0.1761948005454454,30.39995870126722,43.131552174137866,44.285118776916015,33.72705289483216,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,2K-ALT-H,1000,2k128,2048,0.1417904174185313,30.015796018883268,42.47786111854863,43.173979827027445,33.21832713235946,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,2K-ALT-H,2000,2k128,2048,0.1417904174185313,30.00794189103897,42.49592767073138,43.19964528625451,33.217903037902474,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,2K-ALT-H,500,2k128,2048,0.1417904174185313,29.95978946351481,42.39496105289381,43.11276421468229,33.158307756083104,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,2K-ALT-H,3525,2k128,2048,0.1417904174185313,30.03940718882458,42.52988435384548,43.26088117903697,33.25340108322874,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,4K-U-PATH,1000,8k256,4096,0.2153124401279927,30.91274957162368,43.75215870104249,44.31864994394861,34.193413259341646,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,4K-U-PATH,500,8k256,4096,0.2111542572116048,30.89037865137377,43.649241833128166,44.29903547080968,34.16131865152256,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,4K-U-PATH,1500,8k256,4096,0.2176846698895132,30.87460164648116,43.52016128732976,44.3574012076475,34.14064654673303,,,,,,True,True,,,,,,,,,,,
rwtt28lite_sanity,rwtt28lite,28-model-lite,4K-U-PATH,250,8k256,4096,0.2050286629583922,30.8258058492205,43.4958518304439,44.18741903910078,34.079763245608454,,,,,,True,True,,,,,,,,,,,
